facility_id,lob,covenant_type,current_value,covenant_limit,status,reporting_date
F0003_02,Corporate Banking,Fixed Charge Coverage,2.25,1.25,Compliant,2023-09-30
F0003_02,Corporate Banking,Cash Flow Leverage,6.1,4.0,Violation,2023-09-30
F0003_02,Corporate Banking,Liquidity,1.57,1.0,Compliant,2023-09-30
F0003_02,Corporate Banking,Fixed Charge Coverage,2.58,1.25,Compliant,2023-12-31
F0003_02,Corporate Banking,Cash Flow Leverage,5.74,4.0,Violation,2023-12-31
F0003_02,Corporate Banking,Liquidity,1.54,1.0,Compliant,2023-12-31
F0003_02,Corporate Banking,Fixed Charge Coverage,2.31,1.25,Compliant,2024-03-31
F0003_02,Corporate Banking,Cash Flow Leverage,5.59,4.0,Violation,2024-03-31
F0003_02,Corporate Banking,Liquidity,1.33,1.0,Compliant,2024-03-31
F0003_02,Corporate Banking,Fixed Charge Coverage,2.72,1.25,Compliant,2024-06-30
F0003_02,Corporate Banking,Cash Flow Leverage,5.86,4.0,Violation,2024-06-30
F0003_02,Corporate Banking,Liquidity,1.45,1.0,Compliant,2024-06-30
F0003_02,Corporate Banking,Fixed Charge Coverage,2.32,1.25,Compliant,2024-09-30
F0003_02,Corporate Banking,Cash Flow Leverage,5.92,4.0,Violation,2024-09-30
F0003_02,Corporate Banking,Liquidity,1.59,1.0,Compliant,2024-09-30
F0003_02,Corporate Banking,Fixed Charge Coverage,2.8,1.25,Compliant,2024-12-31
F0003_02,Corporate Banking,Cash Flow Leverage,5.13,4.0,Violation,2024-12-31
F0003_02,Corporate Banking,Liquidity,1.76,1.0,Compliant,2024-12-31
F0003_02,Corporate Banking,Fixed Charge Coverage,2.93,1.25,Compliant,2025-03-31
F0003_02,Corporate Banking,Cash Flow Leverage,6.09,4.0,Violation,2025-03-31
F0003_02,Corporate Banking,Liquidity,1.27,1.0,Compliant,2025-03-31
F0003_02,Corporate Banking,Fixed Charge Coverage,2.71,1.25,Compliant,2025-06-30
F0003_02,Corporate Banking,Cash Flow Leverage,5.32,4.0,Violation,2025-06-30
F0003_02,Corporate Banking,Liquidity,1.48,1.0,Compliant,2025-06-30
F0003_02,Corporate Banking,Fixed Charge Coverage,2.65,1.25,Compliant,2025-09-30
F0003_02,Corporate Banking,Cash Flow Leverage,5.53,4.0,Violation,2025-09-30
F0003_02,Corporate Banking,Liquidity,1.46,1.0,Compliant,2025-09-30
F0003_03,Corporate Banking,Fixed Charge Coverage,2.5,1.25,Compliant,2020-12-31
F0003_03,Corporate Banking,Cash Flow Leverage,4.41,4.0,Violation,2020-12-31
F0003_03,Corporate Banking,Liquidity,3.06,1.0,Compliant,2020-12-31
F0003_03,Corporate Banking,Fixed Charge Coverage,1.74,1.25,Compliant,2021-03-31
F0003_03,Corporate Banking,Cash Flow Leverage,4.04,4.0,Violation,2021-03-31
F0003_03,Corporate Banking,Liquidity,3.24,1.0,Compliant,2021-03-31
F0003_03,Corporate Banking,Fixed Charge Coverage,2.19,1.25,Compliant,2021-06-30
F0003_03,Corporate Banking,Cash Flow Leverage,3.76,4.0,Compliant,2021-06-30
F0003_03,Corporate Banking,Liquidity,3.15,1.0,Compliant,2021-06-30
F0003_03,Corporate Banking,Fixed Charge Coverage,2.28,1.25,Compliant,2021-09-30
F0003_03,Corporate Banking,Cash Flow Leverage,4.09,4.0,Violation,2021-09-30
F0003_03,Corporate Banking,Liquidity,2.6,1.0,Compliant,2021-09-30
F0003_03,Corporate Banking,Fixed Charge Coverage,2.36,1.25,Compliant,2021-12-31
F0003_03,Corporate Banking,Cash Flow Leverage,3.66,4.0,Compliant,2021-12-31
F0003_03,Corporate Banking,Liquidity,3.03,1.0,Compliant,2021-12-31
F0003_03,Corporate Banking,Fixed Charge Coverage,2.59,1.25,Compliant,2022-03-31
F0003_03,Corporate Banking,Cash Flow Leverage,4.18,4.0,Violation,2022-03-31
F0003_03,Corporate Banking,Liquidity,2.89,1.0,Compliant,2022-03-31
F0003_03,Corporate Banking,Fixed Charge Coverage,2.62,1.25,Compliant,2022-06-30
F0003_03,Corporate Banking,Cash Flow Leverage,3.61,4.0,Compliant,2022-06-30
F0003_03,Corporate Banking,Liquidity,2.62,1.0,Compliant,2022-06-30
F0003_03,Corporate Banking,Fixed Charge Coverage,2.45,1.25,Compliant,2022-09-30
F0003_03,Corporate Banking,Cash Flow Leverage,3.79,4.0,Compliant,2022-09-30
F0003_03,Corporate Banking,Liquidity,3.0,1.0,Compliant,2022-09-30
F0003_03,Corporate Banking,Fixed Charge Coverage,2.47,1.25,Compliant,2022-12-31
F0003_03,Corporate Banking,Cash Flow Leverage,3.7,4.0,Compliant,2022-12-31
F0003_03,Corporate Banking,Liquidity,3.26,1.0,Compliant,2022-12-31
F0003_03,Corporate Banking,Fixed Charge Coverage,3.06,1.25,Compliant,2023-03-31
F0003_03,Corporate Banking,Cash Flow Leverage,3.76,4.0,Compliant,2023-03-31
F0003_03,Corporate Banking,Liquidity,2.93,1.0,Compliant,2023-03-31
F0003_03,Corporate Banking,Fixed Charge Coverage,3.05,1.25,Compliant,2023-06-30
F0003_03,Corporate Banking,Cash Flow Leverage,3.96,4.0,Compliant,2023-06-30
F0003_03,Corporate Banking,Liquidity,2.86,1.0,Compliant,2023-06-30
F0003_03,Corporate Banking,Fixed Charge Coverage,2.35,1.25,Compliant,2023-09-30
F0003_03,Corporate Banking,Cash Flow Leverage,4.32,4.0,Violation,2023-09-30
F0003_03,Corporate Banking,Liquidity,2.87,1.0,Compliant,2023-09-30
F0003_03,Corporate Banking,Fixed Charge Coverage,2.66,1.25,Compliant,2023-12-31
F0003_03,Corporate Banking,Cash Flow Leverage,3.56,4.0,Compliant,2023-12-31
F0003_03,Corporate Banking,Liquidity,3.07,1.0,Compliant,2023-12-31
F0003_03,Corporate Banking,Fixed Charge Coverage,2.57,1.25,Compliant,2024-03-31
F0003_03,Corporate Banking,Cash Flow Leverage,3.67,4.0,Compliant,2024-03-31
F0003_03,Corporate Banking,Liquidity,2.74,1.0,Compliant,2024-03-31
F0003_03,Corporate Banking,Fixed Charge Coverage,2.59,1.25,Compliant,2024-06-30
F0003_03,Corporate Banking,Cash Flow Leverage,4.58,4.0,Violation,2024-06-30
F0003_03,Corporate Banking,Liquidity,2.8,1.0,Compliant,2024-06-30
F0003_03,Corporate Banking,Fixed Charge Coverage,2.27,1.25,Compliant,2024-09-30
F0003_03,Corporate Banking,Cash Flow Leverage,3.5,4.0,Compliant,2024-09-30
F0003_03,Corporate Banking,Liquidity,3.36,1.0,Compliant,2024-09-30
F0003_03,Corporate Banking,Fixed Charge Coverage,2.47,1.25,Compliant,2024-12-31
F0003_03,Corporate Banking,Cash Flow Leverage,4.73,4.0,Violation,2024-12-31
F0003_03,Corporate Banking,Liquidity,2.73,1.0,Compliant,2024-12-31
F0003_03,Corporate Banking,Fixed Charge Coverage,2.22,1.25,Compliant,2025-03-31
F0003_03,Corporate Banking,Cash Flow Leverage,3.76,4.0,Compliant,2025-03-31
F0003_03,Corporate Banking,Liquidity,2.73,1.0,Compliant,2025-03-31
F0003_03,Corporate Banking,Fixed Charge Coverage,2.6,1.25,Compliant,2025-06-30
F0003_03,Corporate Banking,Cash Flow Leverage,3.86,4.0,Compliant,2025-06-30
F0003_03,Corporate Banking,Liquidity,2.69,1.0,Compliant,2025-06-30
F0003_03,Corporate Banking,Fixed Charge Coverage,2.51,1.25,Compliant,2025-09-30
F0003_03,Corporate Banking,Cash Flow Leverage,3.87,4.0,Compliant,2025-09-30
F0003_03,Corporate Banking,Liquidity,2.84,1.0,Compliant,2025-09-30
F0004_01,Corporate Banking,Fixed Charge Coverage,1.31,1.25,Compliant,2023-03-31
F0004_01,Corporate Banking,Cash Flow Leverage,4.52,4.0,Violation,2023-03-31
F0004_01,Corporate Banking,Liquidity,1.46,1.0,Compliant,2023-03-31
F0004_01,Corporate Banking,Fixed Charge Coverage,1.27,1.25,Compliant,2023-06-30
F0004_01,Corporate Banking,Cash Flow Leverage,4.55,4.0,Violation,2023-06-30
F0004_01,Corporate Banking,Liquidity,1.57,1.0,Compliant,2023-06-30
F0004_01,Corporate Banking,Fixed Charge Coverage,1.93,1.25,Compliant,2023-09-30
F0004_01,Corporate Banking,Cash Flow Leverage,4.5,4.0,Violation,2023-09-30
F0004_01,Corporate Banking,Liquidity,1.65,1.0,Compliant,2023-09-30
F0004_01,Corporate Banking,Fixed Charge Coverage,1.22,1.25,Violation,2023-12-31
F0004_01,Corporate Banking,Cash Flow Leverage,4.69,4.0,Violation,2023-12-31
F0004_01,Corporate Banking,Liquidity,1.31,1.0,Compliant,2023-12-31
F0004_01,Corporate Banking,Fixed Charge Coverage,1.64,1.25,Compliant,2024-03-31
F0004_01,Corporate Banking,Cash Flow Leverage,5.52,4.0,Violation,2024-03-31
F0004_01,Corporate Banking,Liquidity,1.43,1.0,Compliant,2024-03-31
F0004_01,Corporate Banking,Fixed Charge Coverage,1.58,1.25,Compliant,2024-06-30
F0004_01,Corporate Banking,Cash Flow Leverage,4.25,4.0,Violation,2024-06-30
F0004_01,Corporate Banking,Liquidity,1.58,1.0,Compliant,2024-06-30
F0004_01,Corporate Banking,Fixed Charge Coverage,1.45,1.25,Compliant,2024-09-30
F0004_01,Corporate Banking,Cash Flow Leverage,5.34,4.0,Violation,2024-09-30
F0004_01,Corporate Banking,Liquidity,1.94,1.0,Compliant,2024-09-30
F0004_01,Corporate Banking,Fixed Charge Coverage,1.84,1.25,Compliant,2024-12-31
F0004_01,Corporate Banking,Cash Flow Leverage,4.89,4.0,Violation,2024-12-31
F0004_01,Corporate Banking,Liquidity,1.49,1.0,Compliant,2024-12-31
F0004_01,Corporate Banking,Fixed Charge Coverage,1.2,1.25,Violation,2025-03-31
F0004_01,Corporate Banking,Cash Flow Leverage,4.48,4.0,Violation,2025-03-31
F0004_01,Corporate Banking,Liquidity,1.87,1.0,Compliant,2025-03-31
F0004_01,Corporate Banking,Fixed Charge Coverage,1.29,1.25,Compliant,2025-06-30
F0004_01,Corporate Banking,Cash Flow Leverage,5.08,4.0,Violation,2025-06-30
F0004_01,Corporate Banking,Liquidity,1.65,1.0,Compliant,2025-06-30
F0004_01,Corporate Banking,Fixed Charge Coverage,1.31,1.25,Compliant,2025-09-30
F0004_01,Corporate Banking,Cash Flow Leverage,4.31,4.0,Violation,2025-09-30
F0004_01,Corporate Banking,Liquidity,1.79,1.0,Compliant,2025-09-30
F0004_02,Corporate Banking,Fixed Charge Coverage,3.91,1.25,Compliant,2021-03-31
F0004_02,Corporate Banking,Cash Flow Leverage,2.48,4.0,Compliant,2021-03-31
F0004_02,Corporate Banking,Liquidity,1.58,1.0,Compliant,2021-03-31
F0004_02,Corporate Banking,Fixed Charge Coverage,4.08,1.25,Compliant,2021-06-30
F0004_02,Corporate Banking,Cash Flow Leverage,2.18,4.0,Compliant,2021-06-30
F0004_02,Corporate Banking,Liquidity,1.68,1.0,Compliant,2021-06-30
F0004_02,Corporate Banking,Fixed Charge Coverage,5.09,1.25,Compliant,2021-09-30
F0004_02,Corporate Banking,Cash Flow Leverage,2.72,4.0,Compliant,2021-09-30
F0004_02,Corporate Banking,Liquidity,1.68,1.0,Compliant,2021-09-30
F0004_02,Corporate Banking,Fixed Charge Coverage,3.48,1.25,Compliant,2021-12-31
F0004_02,Corporate Banking,Cash Flow Leverage,2.74,4.0,Compliant,2021-12-31
F0004_02,Corporate Banking,Liquidity,1.56,1.0,Compliant,2021-12-31
F0004_02,Corporate Banking,Fixed Charge Coverage,4.51,1.25,Compliant,2022-03-31
F0004_02,Corporate Banking,Cash Flow Leverage,2.58,4.0,Compliant,2022-03-31
F0004_02,Corporate Banking,Liquidity,1.57,1.0,Compliant,2022-03-31
F0004_02,Corporate Banking,Fixed Charge Coverage,3.75,1.25,Compliant,2022-06-30
F0004_02,Corporate Banking,Cash Flow Leverage,2.21,4.0,Compliant,2022-06-30
F0004_02,Corporate Banking,Liquidity,1.63,1.0,Compliant,2022-06-30
F0004_02,Corporate Banking,Fixed Charge Coverage,4.15,1.25,Compliant,2022-09-30
F0004_02,Corporate Banking,Cash Flow Leverage,2.95,4.0,Compliant,2022-09-30
F0004_02,Corporate Banking,Liquidity,1.98,1.0,Compliant,2022-09-30
F0004_03,Corporate Banking,Fixed Charge Coverage,2.26,1.25,Compliant,2021-03-31
F0004_03,Corporate Banking,Cash Flow Leverage,2.49,4.0,Compliant,2021-03-31
F0004_03,Corporate Banking,Liquidity,2.76,1.0,Compliant,2021-03-31
F0004_03,Corporate Banking,Fixed Charge Coverage,1.46,1.25,Compliant,2021-06-30
F0004_03,Corporate Banking,Cash Flow Leverage,2.69,4.0,Compliant,2021-06-30
F0004_03,Corporate Banking,Liquidity,2.69,1.0,Compliant,2021-06-30
F0004_03,Corporate Banking,Fixed Charge Coverage,2.25,1.25,Compliant,2021-09-30
F0004_03,Corporate Banking,Cash Flow Leverage,3.01,4.0,Compliant,2021-09-30
F0004_03,Corporate Banking,Liquidity,2.53,1.0,Compliant,2021-09-30
F0004_03,Corporate Banking,Fixed Charge Coverage,1.74,1.25,Compliant,2021-12-31
F0004_03,Corporate Banking,Cash Flow Leverage,3.0,4.0,Compliant,2021-12-31
F0004_03,Corporate Banking,Liquidity,2.36,1.0,Compliant,2021-12-31
F0004_03,Corporate Banking,Fixed Charge Coverage,2.36,1.25,Compliant,2022-03-31
F0004_03,Corporate Banking,Cash Flow Leverage,3.13,4.0,Compliant,2022-03-31
F0004_03,Corporate Banking,Liquidity,2.77,1.0,Compliant,2022-03-31
F0004_03,Corporate Banking,Fixed Charge Coverage,1.62,1.25,Compliant,2022-06-30
F0004_03,Corporate Banking,Cash Flow Leverage,2.87,4.0,Compliant,2022-06-30
F0004_03,Corporate Banking,Liquidity,2.32,1.0,Compliant,2022-06-30
F0004_03,Corporate Banking,Fixed Charge Coverage,2.0,1.25,Compliant,2022-09-30
F0004_03,Corporate Banking,Cash Flow Leverage,2.78,4.0,Compliant,2022-09-30
F0004_03,Corporate Banking,Liquidity,2.55,1.0,Compliant,2022-09-30
F0004_03,Corporate Banking,Fixed Charge Coverage,2.37,1.25,Compliant,2022-12-31
F0004_03,Corporate Banking,Cash Flow Leverage,2.84,4.0,Compliant,2022-12-31
F0004_03,Corporate Banking,Liquidity,2.63,1.0,Compliant,2022-12-31
F0004_03,Corporate Banking,Fixed Charge Coverage,2.09,1.25,Compliant,2023-03-31
F0004_03,Corporate Banking,Cash Flow Leverage,3.12,4.0,Compliant,2023-03-31
F0004_03,Corporate Banking,Liquidity,2.41,1.0,Compliant,2023-03-31
F0004_03,Corporate Banking,Fixed Charge Coverage,1.88,1.25,Compliant,2023-06-30
F0004_03,Corporate Banking,Cash Flow Leverage,3.17,4.0,Compliant,2023-06-30
F0004_03,Corporate Banking,Liquidity,2.69,1.0,Compliant,2023-06-30
F0004_03,Corporate Banking,Fixed Charge Coverage,2.22,1.25,Compliant,2023-09-30
F0004_03,Corporate Banking,Cash Flow Leverage,3.59,4.0,Compliant,2023-09-30
F0004_03,Corporate Banking,Liquidity,2.48,1.0,Compliant,2023-09-30
F0004_03,Corporate Banking,Fixed Charge Coverage,2.25,1.25,Compliant,2023-12-31
F0004_03,Corporate Banking,Cash Flow Leverage,3.38,4.0,Compliant,2023-12-31
F0004_03,Corporate Banking,Liquidity,2.54,1.0,Compliant,2023-12-31
F0004_03,Corporate Banking,Fixed Charge Coverage,2.19,1.25,Compliant,2024-03-31
F0004_03,Corporate Banking,Cash Flow Leverage,2.8,4.0,Compliant,2024-03-31
F0004_03,Corporate Banking,Liquidity,2.6,1.0,Compliant,2024-03-31
F0004_03,Corporate Banking,Fixed Charge Coverage,1.61,1.25,Compliant,2024-06-30
F0004_03,Corporate Banking,Cash Flow Leverage,2.77,4.0,Compliant,2024-06-30
F0004_03,Corporate Banking,Liquidity,2.41,1.0,Compliant,2024-06-30
F0004_03,Corporate Banking,Fixed Charge Coverage,1.97,1.25,Compliant,2024-09-30
F0004_03,Corporate Banking,Cash Flow Leverage,3.47,4.0,Compliant,2024-09-30
F0004_03,Corporate Banking,Liquidity,2.7,1.0,Compliant,2024-09-30
F0004_03,Corporate Banking,Fixed Charge Coverage,2.03,1.25,Compliant,2024-12-31
F0004_03,Corporate Banking,Cash Flow Leverage,2.66,4.0,Compliant,2024-12-31
F0004_03,Corporate Banking,Liquidity,2.62,1.0,Compliant,2024-12-31
F0004_03,Corporate Banking,Fixed Charge Coverage,1.78,1.25,Compliant,2025-03-31
F0004_03,Corporate Banking,Cash Flow Leverage,2.46,4.0,Compliant,2025-03-31
F0004_03,Corporate Banking,Liquidity,2.42,1.0,Compliant,2025-03-31
F0004_03,Corporate Banking,Fixed Charge Coverage,2.0,1.25,Compliant,2025-06-30
F0004_03,Corporate Banking,Cash Flow Leverage,2.58,4.0,Compliant,2025-06-30
F0004_03,Corporate Banking,Liquidity,2.51,1.0,Compliant,2025-06-30
F0004_03,Corporate Banking,Fixed Charge Coverage,1.41,1.25,Compliant,2025-09-30
F0004_03,Corporate Banking,Cash Flow Leverage,2.84,4.0,Compliant,2025-09-30
F0004_03,Corporate Banking,Liquidity,2.32,1.0,Compliant,2025-09-30
F0005_01,Corporate Banking,Fixed Charge Coverage,1.88,1.25,Compliant,2022-12-31
F0005_01,Corporate Banking,Cash Flow Leverage,5.36,4.0,Violation,2022-12-31
F0005_01,Corporate Banking,Liquidity,2.71,1.0,Compliant,2022-12-31
F0005_01,Corporate Banking,Fixed Charge Coverage,1.35,1.25,Compliant,2023-03-31
F0005_01,Corporate Banking,Cash Flow Leverage,4.67,4.0,Violation,2023-03-31
F0005_01,Corporate Banking,Liquidity,2.8,1.0,Compliant,2023-03-31
F0005_01,Corporate Banking,Fixed Charge Coverage,1.64,1.25,Compliant,2023-06-30
F0005_01,Corporate Banking,Cash Flow Leverage,4.93,4.0,Violation,2023-06-30
F0005_01,Corporate Banking,Liquidity,2.62,1.0,Compliant,2023-06-30
F0005_01,Corporate Banking,Fixed Charge Coverage,1.65,1.25,Compliant,2023-09-30
F0005_01,Corporate Banking,Cash Flow Leverage,5.04,4.0,Violation,2023-09-30
F0005_01,Corporate Banking,Liquidity,2.66,1.0,Compliant,2023-09-30
F0005_01,Corporate Banking,Fixed Charge Coverage,1.37,1.25,Compliant,2023-12-31
F0005_01,Corporate Banking,Cash Flow Leverage,5.96,4.0,Violation,2023-12-31
F0005_01,Corporate Banking,Liquidity,2.29,1.0,Compliant,2023-12-31
F0005_01,Corporate Banking,Fixed Charge Coverage,1.77,1.25,Compliant,2024-03-31
F0005_01,Corporate Banking,Cash Flow Leverage,5.09,4.0,Violation,2024-03-31
F0005_01,Corporate Banking,Liquidity,2.44,1.0,Compliant,2024-03-31
F0005_01,Corporate Banking,Fixed Charge Coverage,1.89,1.25,Compliant,2024-06-30
F0005_01,Corporate Banking,Cash Flow Leverage,4.98,4.0,Violation,2024-06-30
F0005_01,Corporate Banking,Liquidity,2.71,1.0,Compliant,2024-06-30
F0005_01,Corporate Banking,Fixed Charge Coverage,1.85,1.25,Compliant,2024-09-30
F0005_01,Corporate Banking,Cash Flow Leverage,4.7,4.0,Violation,2024-09-30
F0005_01,Corporate Banking,Liquidity,3.0,1.0,Compliant,2024-09-30
F0005_01,Corporate Banking,Fixed Charge Coverage,1.43,1.25,Compliant,2024-12-31
F0005_01,Corporate Banking,Cash Flow Leverage,4.82,4.0,Violation,2024-12-31
F0005_01,Corporate Banking,Liquidity,2.73,1.0,Compliant,2024-12-31
F0005_01,Corporate Banking,Fixed Charge Coverage,1.78,1.25,Compliant,2025-03-31
F0005_01,Corporate Banking,Cash Flow Leverage,4.34,4.0,Violation,2025-03-31
F0005_01,Corporate Banking,Liquidity,2.54,1.0,Compliant,2025-03-31
F0005_01,Corporate Banking,Fixed Charge Coverage,1.7,1.25,Compliant,2025-06-30
F0005_01,Corporate Banking,Cash Flow Leverage,5.0,4.0,Violation,2025-06-30
F0005_01,Corporate Banking,Liquidity,2.66,1.0,Compliant,2025-06-30
F0005_01,Corporate Banking,Fixed Charge Coverage,2.24,1.25,Compliant,2025-09-30
F0005_01,Corporate Banking,Cash Flow Leverage,4.18,4.0,Violation,2025-09-30
F0005_01,Corporate Banking,Liquidity,2.67,1.0,Compliant,2025-09-30
F0005_02,Corporate Banking,Fixed Charge Coverage,3.06,1.25,Compliant,2023-12-31
F0005_02,Corporate Banking,Cash Flow Leverage,4.28,4.0,Violation,2023-12-31
F0005_02,Corporate Banking,Liquidity,2.2,1.0,Compliant,2023-12-31
F0005_02,Corporate Banking,Fixed Charge Coverage,3.09,1.25,Compliant,2024-03-31
F0005_02,Corporate Banking,Cash Flow Leverage,4.4,4.0,Violation,2024-03-31
F0005_02,Corporate Banking,Liquidity,2.29,1.0,Compliant,2024-03-31
F0005_02,Corporate Banking,Fixed Charge Coverage,3.11,1.25,Compliant,2024-06-30
F0005_02,Corporate Banking,Cash Flow Leverage,4.19,4.0,Violation,2024-06-30
F0005_02,Corporate Banking,Liquidity,2.18,1.0,Compliant,2024-06-30
F0005_02,Corporate Banking,Fixed Charge Coverage,3.23,1.25,Compliant,2024-09-30
F0005_02,Corporate Banking,Cash Flow Leverage,3.34,4.0,Compliant,2024-09-30
F0005_02,Corporate Banking,Liquidity,1.89,1.0,Compliant,2024-09-30
F0005_02,Corporate Banking,Fixed Charge Coverage,2.8,1.25,Compliant,2024-12-31
F0005_02,Corporate Banking,Cash Flow Leverage,3.13,4.0,Compliant,2024-12-31
F0005_02,Corporate Banking,Liquidity,2.14,1.0,Compliant,2024-12-31
F0005_02,Corporate Banking,Fixed Charge Coverage,3.37,1.25,Compliant,2025-03-31
F0005_02,Corporate Banking,Cash Flow Leverage,2.86,4.0,Compliant,2025-03-31
F0005_02,Corporate Banking,Liquidity,2.3,1.0,Compliant,2025-03-31
F0005_02,Corporate Banking,Fixed Charge Coverage,3.08,1.25,Compliant,2025-06-30
F0005_02,Corporate Banking,Cash Flow Leverage,3.41,4.0,Compliant,2025-06-30
F0005_02,Corporate Banking,Liquidity,1.88,1.0,Compliant,2025-06-30
F0005_02,Corporate Banking,Fixed Charge Coverage,2.97,1.25,Compliant,2025-09-30
F0005_02,Corporate Banking,Cash Flow Leverage,3.62,4.0,Compliant,2025-09-30
F0005_02,Corporate Banking,Liquidity,1.7,1.0,Compliant,2025-09-30
F0005_03,Corporate Banking,Fixed Charge Coverage,1.65,1.25,Compliant,2023-12-31
F0005_03,Corporate Banking,Cash Flow Leverage,5.47,4.0,Violation,2023-12-31
F0005_03,Corporate Banking,Liquidity,1.46,1.0,Compliant,2023-12-31
F0005_03,Corporate Banking,Fixed Charge Coverage,1.85,1.25,Compliant,2024-03-31
F0005_03,Corporate Banking,Cash Flow Leverage,5.71,4.0,Violation,2024-03-31
F0005_03,Corporate Banking,Liquidity,1.55,1.0,Compliant,2024-03-31
F0005_03,Corporate Banking,Fixed Charge Coverage,1.24,1.25,Violation,2024-06-30
F0005_03,Corporate Banking,Cash Flow Leverage,4.8,4.0,Violation,2024-06-30
F0005_03,Corporate Banking,Liquidity,1.62,1.0,Compliant,2024-06-30
F0005_03,Corporate Banking,Fixed Charge Coverage,1.64,1.25,Compliant,2024-09-30
F0005_03,Corporate Banking,Cash Flow Leverage,4.94,4.0,Violation,2024-09-30
F0005_03,Corporate Banking,Liquidity,1.56,1.0,Compliant,2024-09-30
F0005_03,Corporate Banking,Fixed Charge Coverage,1.19,1.25,Violation,2024-12-31
F0005_03,Corporate Banking,Cash Flow Leverage,4.85,4.0,Violation,2024-12-31
F0005_03,Corporate Banking,Liquidity,1.77,1.0,Compliant,2024-12-31
F0005_03,Corporate Banking,Fixed Charge Coverage,1.67,1.25,Compliant,2025-03-31
F0005_03,Corporate Banking,Cash Flow Leverage,4.23,4.0,Violation,2025-03-31
F0005_03,Corporate Banking,Liquidity,1.88,1.0,Compliant,2025-03-31
F0005_03,Corporate Banking,Fixed Charge Coverage,1.68,1.25,Compliant,2025-06-30
F0005_03,Corporate Banking,Cash Flow Leverage,4.55,4.0,Violation,2025-06-30
F0005_03,Corporate Banking,Liquidity,2.34,1.0,Compliant,2025-06-30
F0005_03,Corporate Banking,Fixed Charge Coverage,1.33,1.25,Compliant,2025-09-30
F0005_03,Corporate Banking,Cash Flow Leverage,4.86,4.0,Violation,2025-09-30
F0005_03,Corporate Banking,Liquidity,1.67,1.0,Compliant,2025-09-30
F0006_01,Corporate Banking,Fixed Charge Coverage,3.05,1.25,Compliant,2020-09-30
F0006_01,Corporate Banking,Cash Flow Leverage,3.4,4.0,Compliant,2020-09-30
