facility_id,obligor_name,obligor_rating,balance,origination_date,maturity_date,reporting_date,lob,industry,free_cash_flow,fixed_charge_coverage,cash_flow_leverage,liquidity,profitability,growth,sir,cre_property_type,msa,noi,property_value,dscr,ltv
F0004_03,Advanced Tech Partners,9,3212155.06,2021-01-08,2024-06-19,2021-06-30,Corporate Banking,Financial Services,1.81,1.46,2.69,2.69,0.106,0.225,,,,,,,
F0004_03,Advanced Tech Partners,9,3030300.06,2021-01-08,2024-06-19,2021-09-30,Corporate Banking,Financial Services,1.57,2.25,3.01,2.53,0.063,0.231,,,,,,,
F0004_03,Advanced Tech Partners,9,2996345.36,2021-01-08,2024-06-19,2021-12-31,Corporate Banking,Financial Services,1.43,1.74,3.0,2.36,0.095,0.191,,,,,,,
F0004_03,Advanced Tech Partners,9,2954139.97,2021-01-08,2024-06-19,2022-03-31,Corporate Banking,Financial Services,1.58,2.36,3.13,2.77,0.157,0.22,,,,,,,
F0004_03,Advanced Tech Partners,9,3097751.56,2021-01-08,2024-06-19,2022-06-30,Corporate Banking,Financial Services,1.15,1.62,2.87,2.32,0.076,0.231,,,,,,,
F0004_03,Advanced Tech Partners,8,2849192.67,2021-01-08,2024-06-19,2022-09-30,Corporate Banking,Financial Services,1.55,2.0,2.78,2.55,0.081,0.17,,,,,,,
F0004_03,Advanced Tech Partners,8,2235900.0,2021-01-08,2024-06-19,2022-12-31,Corporate Banking,Financial Services,1.4,2.37,2.84,2.63,0.06,0.175,,,,,,,
F0004_03,Advanced Tech Partners,8,3176754.8,2021-01-08,2024-06-19,2023-03-31,Corporate Banking,Financial Services,1.4,2.09,3.12,2.41,0.023,0.235,,,,,,,
F0004_03,Advanced Tech Partners,9,3145312.97,2021-01-08,2024-06-19,2023-06-30,Corporate Banking,Financial Services,1.5,1.88,3.17,2.69,0.067,0.254,,,,,,,
F0004_03,Advanced Tech Partners,10,3297322.79,2021-01-08,2024-06-19,2023-09-30,Corporate Banking,Financial Services,1.67,2.22,3.59,2.48,0.119,0.2,,,,,,,
F0004_03,Advanced Tech Partners,11,3096674.05,2021-01-08,2024-06-19,2023-12-31,Corporate Banking,Financial Services,1.63,2.25,3.38,2.54,0.112,0.291,,,,,,,
F0004_03,Advanced Tech Partners,12,2443071.84,2021-01-08,2024-06-19,2024-03-31,Corporate Banking,Financial Services,1.27,2.19,2.8,2.6,0.072,0.231,,,,,,,
F0004_03,Advanced Tech Partners,12,2923088.68,2021-01-08,2024-06-19,2024-06-30,Corporate Banking,Financial Services,1.35,1.61,2.77,2.41,0.091,0.198,,,,,,,
F0004_03,Advanced Tech Partners,12,3000518.55,2021-01-08,2024-06-19,2024-09-30,Corporate Banking,Financial Services,1.2,1.97,3.47,2.7,0.086,0.308,,,,,,,
F0004_03,Advanced Tech Partners,12,3022372.26,2021-01-08,2024-06-19,2024-12-31,Corporate Banking,Financial Services,1.69,2.03,2.66,2.62,0.083,0.257,,,,,,,
F0004_03,Advanced Tech Partners,12,3254852.94,2021-01-08,2024-06-19,2025-03-31,Corporate Banking,Financial Services,1.46,1.78,2.46,2.42,0.123,0.168,,,,,,,
F0004_03,Advanced Tech Partners,11,2634717.68,2021-01-08,2024-06-19,2025-06-30,Corporate Banking,Financial Services,1.48,2.0,2.58,2.51,0.134,0.166,,,,,,,
F0004_03,Advanced Tech Partners,11,3164422.36,2021-01-08,2024-06-19,2025-09-30,Corporate Banking,Financial Services,1.51,1.41,2.84,2.32,0.074,0.26,,,,,,,
F0005_01,Enterprise Systems Inc,11,2194978.98,2022-12-05,2026-06-04,2022-12-31,Corporate Banking,Consumer Goods,1.49,1.88,5.36,2.71,0.258,-0.063,,,,,,,
F0005_01,Enterprise Systems Inc,10,2173659.16,2022-12-05,2026-06-04,2023-03-31,Corporate Banking,Consumer Goods,1.73,1.35,4.67,2.8,0.258,-0.105,,,,,,,
F0005_01,Enterprise Systems Inc,9,2108582.27,2022-12-05,2026-06-04,2023-06-30,Corporate Banking,Consumer Goods,1.62,1.64,4.93,2.62,0.263,-0.089,,,,,,,
F0005_01,Enterprise Systems Inc,10,2027368.44,2022-12-05,2026-06-04,2023-09-30,Corporate Banking,Consumer Goods,1.57,1.65,5.04,2.66,0.268,-0.092,,,,,,,
F0005_01,Enterprise Systems Inc,10,2533747.05,2022-12-05,2026-06-04,2023-12-31,Corporate Banking,Consumer Goods,1.78,1.37,5.96,2.29,0.254,-0.047,,,,,,,
F0005_01,Enterprise Systems Inc,10,2778975.52,2022-12-05,2026-06-04,2024-03-31,Corporate Banking,Consumer Goods,2.08,1.77,5.09,2.44,0.265,-0.065,,,,,,,
F0005_01,Enterprise Systems Inc,11,2211549.29,2022-12-05,2026-06-04,2024-06-30,Corporate Banking,Consumer Goods,1.43,1.89,4.98,2.71,0.324,-0.105,,,,,,,
F0005_01,Enterprise Systems Inc,12,2683285.63,2022-12-05,2026-06-04,2024-09-30,Corporate Banking,Consumer Goods,1.64,1.85,4.7,3.0,0.206,-0.052,,,,,,,
F0005_01,Enterprise Systems Inc,12,2451340.42,2022-12-05,2026-06-04,2024-12-31,Corporate Banking,Consumer Goods,1.43,1.43,4.82,2.73,0.241,-0.112,,,,,,,
F0005_01,Enterprise Systems Inc,12,2647221.2,2022-12-05,2026-06-04,2025-03-31,Corporate Banking,Consumer Goods,1.66,1.78,4.34,2.54,0.216,-0.159,,,,,,,
F0005_01,Enterprise Systems Inc,12,2598799.65,2022-12-05,2026-06-04,2025-06-30,Corporate Banking,Consumer Goods,2.03,1.7,5.0,2.66,0.193,-0.125,,,,,,,
F0005_01,Enterprise Systems Inc,12,2565637.71,2022-12-05,2026-06-04,2025-09-30,Corporate Banking,Consumer Goods,1.75,2.24,4.18,2.67,0.242,-0.068,,,,,,,
F0005_02,Enterprise Systems Inc,10,1311434.6,2023-12-15,2028-04-29,2023-12-31,Corporate Banking,Consumer Goods,2.68,3.06,4.28,2.2,0.186,0.15,,,,,,,
F0005_02,Enterprise Systems Inc,10,1318905.75,2023-12-15,2028-04-29,2024-03-31,Corporate Banking,Consumer Goods,3.0,3.09,4.4,2.29,0.169,0.175,,,,,,,
F0005_02,Enterprise Systems Inc,9,1371783.79,2023-12-15,2028-04-29,2024-06-30,Corporate Banking,Consumer Goods,2.78,3.11,4.19,2.18,0.229,0.048,,,,,,,
F0005_02,Enterprise Systems Inc,9,1096759.24,2023-12-15,2028-04-29,2024-09-30,Corporate Banking,Consumer Goods,2.5,3.23,3.34,1.89,0.253,0.133,,,,,,,
F0005_02,Enterprise Systems Inc,9,1292855.12,2023-12-15,2028-04-29,2024-12-31,Corporate Banking,Consumer Goods,2.41,2.8,3.13,2.14,0.182,0.151,,,,,,,
F0005_02,Enterprise Systems Inc,9,1272102.21,2023-12-15,2028-04-29,2025-03-31,Corporate Banking,Consumer Goods,2.88,3.37,2.86,2.3,0.231,0.163,,,,,,,
F0005_02,Enterprise Systems Inc,9,1223835.42,2023-12-15,2028-04-29,2025-06-30,Corporate Banking,Consumer Goods,2.69,3.08,3.41,1.88,0.199,0.24,,,,,,,
F0005_02,Enterprise Systems Inc,9,1260790.09,2023-12-15,2028-04-29,2025-09-30,Corporate Banking,Consumer Goods,2.68,2.97,3.62,1.7,0.31,0.111,,,,,,,
F0005_03,Enterprise Systems Inc,12,1393407.81,2023-12-15,2027-06-02,2023-12-31,Corporate Banking,Consumer Goods,3.02,1.65,5.47,1.46,0.051,0.051,,,,,,,
F0005_03,Enterprise Systems Inc,11,1339852.16,2023-12-15,2027-06-02,2024-03-31,Corporate Banking,Consumer Goods,2.76,1.85,5.71,1.55,0.045,0.037,,,,,,,
F0005_03,Enterprise Systems Inc,11,1193231.07,2023-12-15,2027-06-02,2024-06-30,Corporate Banking,Consumer Goods,2.74,1.24,4.8,1.62,0.024,0.086,,,,,,,
F0005_03,Enterprise Systems Inc,11,1226115.73,2023-12-15,2027-06-02,2024-09-30,Corporate Banking,Consumer Goods,2.92,1.64,4.94,1.56,0.103,0.143,,,,,,,
F0005_03,Enterprise Systems Inc,11,1162803.77,2023-12-15,2027-06-02,2024-12-31,Corporate Banking,Consumer Goods,2.79,1.19,4.85,1.77,0.07,0.147,,,,,,,
F0005_03,Enterprise Systems Inc,12,1190439.48,2023-12-15,2027-06-02,2025-03-31,Corporate Banking,Consumer Goods,2.76,1.67,4.23,1.88,0.116,0.048,,,,,,,
F0005_03,Enterprise Systems Inc,12,1323601.98,2023-12-15,2027-06-02,2025-06-30,Corporate Banking,Consumer Goods,2.57,1.68,4.55,2.34,0.077,0.167,,,,,,,
F0005_03,Enterprise Systems Inc,12,1260436.45,2023-12-15,2027-06-02,2025-09-30,Corporate Banking,Consumer Goods,3.08,1.33,4.86,1.67,0.08,0.018,,,,,,,
F0006_01,Enterprise Group Ltd,11,2137883.29,2020-08-25,2023-10-08,2020-09-30,Corporate Banking,Healthcare,0.43,3.05,3.4,1.57,0.13,0.197,,,,,,,
F0006_01,Enterprise Group Ltd,11,1792017.2,2020-08-25,2023-10-08,2020-12-31,Corporate Banking,Healthcare,0.7,3.12,3.67,1.46,0.218,0.188,,,,,,,
F0006_01,Enterprise Group Ltd,11,2092008.74,2020-08-25,2023-10-08,2021-03-31,Corporate Banking,Healthcare,0.36,2.8,3.38,1.22,0.147,0.143,,,,,,,
F0006_01,Enterprise Group Ltd,11,2005299.15,2020-08-25,2023-10-08,2021-06-30,Corporate Banking,Healthcare,1.14,3.08,3.4,1.33,0.178,0.21,,,,,,,
F0006_01,Enterprise Group Ltd,11,2283313.43,2020-08-25,2023-10-08,2021-09-30,Corporate Banking,Healthcare,0.81,3.58,4.33,1.09,0.234,0.198,,,,,,,
F0006_01,Enterprise Group Ltd,11,2049661.38,2020-08-25,2023-10-08,2021-12-31,Corporate Banking,Healthcare,1.14,3.33,3.85,1.12,0.11,0.207,,,,,,,
F0006_01,Enterprise Group Ltd,10,1921695.45,2020-08-25,2023-10-08,2022-03-31,Corporate Banking,Healthcare,0.65,2.77,4.57,1.61,0.173,0.245,,,,,,,
F0006_01,Enterprise Group Ltd,10,2278469.0,2020-08-25,2023-10-08,2022-06-30,Corporate Banking,Healthcare,1.0,2.93,3.96,1.13,0.123,0.146,,,,,,,
F0006_01,Enterprise Group Ltd,10,2361864.73,2020-08-25,2023-10-08,2022-09-30,Corporate Banking,Healthcare,0.85,3.08,4.15,1.16,0.122,0.242,,,,,,,
F0006_01,Enterprise Group Ltd,10,1787904.1,2020-08-25,2023-10-08,2022-12-31,Corporate Banking,Healthcare,0.82,2.93,3.66,1.54,0.142,0.292,,,,,,,
F0006_01,Enterprise Group Ltd,10,2190329.98,2020-08-25,2023-10-08,2023-03-31,Corporate Banking,Healthcare,0.92,2.77,3.94,1.5,0.179,0.213,,,,,,,
F0006_01,Enterprise Group Ltd,10,2223039.83,2020-08-25,2023-10-08,2023-06-30,Corporate Banking,Healthcare,0.94,3.24,4.63,1.28,0.201,0.101,,,,,,,
F0006_01,Enterprise Group Ltd,10,2341193.69,2020-08-25,2023-10-08,2023-09-30,Corporate Banking,Healthcare,0.92,3.49,3.94,1.1,0.153,0.213,,,,,,,
F0006_01,Enterprise Group Ltd,10,2637062.55,2020-08-25,2023-10-08,2023-12-31,Corporate Banking,Healthcare,0.52,2.64,3.85,1.23,0.193,0.075,,,,,,,
F0006_01,Enterprise Group Ltd,10,2315045.5,2020-08-25,2023-10-08,2024-03-31,Corporate Banking,Healthcare,0.73,2.96,3.37,1.37,0.203,0.257,,,,,,,
F0006_01,Enterprise Group Ltd,10,1449909.45,2020-08-25,2023-10-08,2024-06-30,Corporate Banking,Healthcare,0.99,2.45,3.67,1.46,0.09,0.191,,,,,,,
F0006_01,Enterprise Group Ltd,10,2030115.36,2020-08-25,2023-10-08,2024-09-30,Corporate Banking,Healthcare,0.73,3.06,3.05,1.18,0.2,0.192,,,,,,,
F0006_01,Enterprise Group Ltd,10,1918375.37,2020-08-25,2023-10-08,2024-12-31,Corporate Banking,Healthcare,1.06,2.83,3.8,1.57,0.167,0.195,,,,,,,
F0006_01,Enterprise Group Ltd,10,2358990.21,2020-08-25,2023-10-08,2025-03-31,Corporate Banking,Healthcare,0.95,2.74,3.62,1.29,0.2,0.164,,,,,,,
F0006_01,Enterprise Group Ltd,10,2102646.99,2020-08-25,2023-10-08,2025-06-30,Corporate Banking,Healthcare,0.98,3.06,3.51,0.91,0.169,0.192,,,,,,,
F0006_01,Enterprise Group Ltd,10,1935241.11,2020-08-25,2023-10-08,2025-09-30,Corporate Banking,Healthcare,0.91,3.17,3.82,1.01,0.118,0.184,,,,,,,
F0007_01,Group Solutions Group,8,333079.93,2021-05-22,2024-08-09,2021-06-30,Corporate Banking,Financial Services,2.09,1.87,2.57,1.95,0.237,0.252,,,,,,,
F0007_01,Group Solutions Group,8,374493.91,2021-05-22,2024-08-09,2021-09-30,Corporate Banking,Financial Services,2.13,2.09,2.91,1.89,0.245,0.234,,,,,,,
F0007_01,Group Solutions Group,8,280691.49,2021-05-22,2024-08-09,2021-12-31,Corporate Banking,Financial Services,2.6,2.07,3.03,1.91,0.243,0.136,,,,,,,
F0007_01,Group Solutions Group,9,380518.64,2021-05-22,2024-08-09,2022-03-31,Corporate Banking,Financial Services,2.56,1.93,2.96,1.85,0.244,0.075,,,,,,,
F0007_01,Group Solutions Group,9,387254.66,2021-05-22,2024-08-09,2022-06-30,Corporate Banking,Financial Services,2.52,2.11,2.25,2.16,0.281,0.114,,,,,,,
F0007_01,Group Solutions Group,9,390680.32,2021-05-22,2024-08-09,2022-09-30,Corporate Banking,Financial Services,2.56,1.99,2.5,1.91,0.272,0.249,,,,,,,
F0007_01,Group Solutions Group,10,330658.09,2021-05-22,2024-08-09,2022-12-31,Corporate Banking,Financial Services,2.36,1.97,2.97,1.57,0.198,0.156,,,,,,,
F0007_01,Group Solutions Group,10,347026.03,2021-05-22,2024-08-09,2023-03-31,Corporate Banking,Financial Services,2.44,1.77,3.35,1.91,0.269,0.158,,,,,,,
F0007_01,Group Solutions Group,9,361946.3,2021-05-22,2024-08-09,2023-06-30,Corporate Banking,Financial Services,2.54,1.71,3.24,2.21,0.21,0.217,,,,,,,
F0007_01,Group Solutions Group,10,429392.02,2021-05-22,2024-08-09,2023-09-30,Corporate Banking,Financial Services,2.57,2.17,2.67,1.71,0.212,0.248,,,,,,,
F0007_01,Group Solutions Group,11,383583.51,2021-05-22,2024-08-09,2023-12-31,Corporate Banking,Financial Services,2.52,2.06,2.41,1.67,0.237,0.185,,,,,,,
F0007_01,Group Solutions Group,11,480420.73,2021-05-22,2024-08-09,2024-03-31,Corporate Banking,Financial Services,2.73,2.0,2.99,2.09,0.223,0.198,,,,,,,
F0007_01,Group Solutions Group,11,392731.27,2021-05-22,2024-08-09,2024-06-30,Corporate Banking,Financial Services,2.51,2.09,3.18,1.45,0.27,0.322,,,,,,,
F0007_01,Group Solutions Group,11,408555.7,2021-05-22,2024-08-09,2024-09-30,Corporate Banking,Financial Services,2.34,1.6,2.65,1.74,0.25,0.303,,,,,,,
F0007_01,Group Solutions Group,11,407210.82,2021-05-22,2024-08-09,2024-12-31,Corporate Banking,Financial Services,2.19,1.62,2.58,2.02,0.274,0.181,,,,,,,
F0007_01,Group Solutions Group,11,366198.03,2021-05-22,2024-08-09,2025-03-31,Corporate Banking,Financial Services,2.43,1.8,3.36,1.82,0.237,0.213,,,,,,,
F0007_01,Group Solutions Group,11,330970.82,2021-05-22,2024-08-09,2025-06-30,Corporate Banking,Financial Services,2.53,1.23,3.09,1.32,0.223,0.248,,,,,,,
F0007_01,Group Solutions Group,10,349127.26,2021-05-22,2024-08-09,2025-09-30,Corporate Banking,Financial Services,2.43,2.27,2.97,1.79,0.234,0.197,,,,,,,
F0007_02,Group Solutions Group,8,2194525.28,2020-12-10,2026-11-21,2020-12-31,Corporate Banking,Financial Services,1.12,3.81,1.6,1.44,0.086,0.018,,,,,,,
F0007_02,Group Solutions Group,6,2159484.93,2020-12-10,2026-11-21,2021-03-31,Corporate Banking,Financial Services,1.24,3.38,2.17,1.38,0.042,-0.055,,,,,,,
F0007_02,Group Solutions Group,6,2276753.58,2020-12-10,2026-11-21,2021-06-30,Corporate Banking,Financial Services,0.89,3.24,1.74,1.74,0.067,-0.107,,,,,,,
F0007_02,Group Solutions Group,5,2056677.86,2020-12-10,2026-11-21,2021-09-30,Corporate Banking,Financial Services,0.89,4.24,2.87,1.2,0.059,0.065,,,,,,,
F0007_02,Group Solutions Group,5,1916496.87,2020-12-10,2026-11-21,2021-12-31,Corporate Banking,Financial Services,0.66,3.51,2.32,1.49,0.107,0.004,,,,,,,
F0007_02,Group Solutions Group,5,2336242.04,2020-12-10,2026-11-21,2022-03-31,Corporate Banking,Financial Services,1.07,3.87,2.22,1.59,0.024,0.011,,,,,,,
F0007_02,Group Solutions Group,5,2109013.81,2020-12-10,2026-11-21,2022-06-30,Corporate Banking,Financial Services,0.96,3.27,1.28,1.81,0.038,-0.07,,,,,,,
F0007_02,Group Solutions Group,5,2122274.51,2020-12-10,2026-11-21,2022-09-30,Corporate Banking,Financial Services,1.01,3.49,2.47,1.52,0.072,-0.094,,,,,,,
F0007_02,Group Solutions Group,4,2399055.8,2020-12-10,2026-11-21,2022-12-31,Corporate Banking,Financial Services,1.09,3.39,2.03,1.17,0.106,-0.072,,,,,,,
F0007_02,Group Solutions Group,4,1792010.01,2020-12-10,2026-11-21,2023-03-31,Corporate Banking,Financial Services,0.93,3.67,2.25,0.99,0.036,0.017,,,,,,,
F0007_02,Group Solutions Group,5,2119139.88,2020-12-10,2026-11-21,2023-06-30,Corporate Banking,Financial Services,0.79,3.91,2.22,1.19,0.047,-0.14,,,,,,,
F0007_02,Group Solutions Group,5,2315249.84,2020-12-10,2026-11-21,2023-09-30,Corporate Banking,Financial Services,1.07,3.45,1.75,0.85,0.058,-0.072,,,,,,,
F0007_02,Group Solutions Group,5,2228404.14,2020-12-10,2026-11-21,2023-12-31,Corporate Banking,Financial Services,1.05,3.59,2.58,0.92,0.053,-0.07,,,,,,,
F0007_02,Group Solutions Group,5,1861092.38,2020-12-10,2026-11-21,2024-03-31,Corporate Banking,Financial Services,1.04,4.57,2.32,1.17,0.082,-0.042,,,,,,,
F0007_02,Group Solutions Group,5,2266928.34,2020-12-10,2026-11-21,2024-06-30,Corporate Banking,Financial Services,0.71,3.81,1.64,1.26,0.068,-0.015,,,,,,,
F0007_02,Group Solutions Group,5,2227044.99,2020-12-10,2026-11-21,2024-09-30,Corporate Banking,Financial Services,1.01,3.34,2.45,1.33,0.106,-0.01,,,,,,,
F0007_02,Group Solutions Group,5,2192282.99,2020-12-10,2026-11-21,2024-12-31,Corporate Banking,Financial Services,1.02,3.94,2.33,1.22,0.067,-0.134,,,,,,,
F0007_02,Group Solutions Group,5,1899390.4,2020-12-10,2026-11-21,2025-03-31,Corporate Banking,Financial Services,1.16,3.87,1.56,1.37,0.076,-0.034,,,,,,,
F0007_02,Group Solutions Group,5,1886381.08,2020-12-10,2026-11-21,2025-06-30,Corporate Banking,Financial Services,0.85,4.0,2.54,1.77,0.093,0.031,,,,,,,
F0007_02,Group Solutions Group,5,2158100.67,2020-12-10,2026-11-21,2025-09-30,Corporate Banking,Financial Services,1.18,3.75,2.3,1.36,0.017,-0.041,,,,,,,
F0007_03,Group Solutions Group,8,2100598.84,2023-11-05,2026-05-15,2023-12-31,Corporate Banking,Financial Services,1.19,3.58,3.28,2.15,0.247,-0.06,,,,,,,
F0007_03,Group Solutions Group,7,2038645.71,2023-11-05,2026-05-15,2024-03-31,Corporate Banking,Financial Services,1.7,3.67,3.81,2.31,0.215,-0.046,,,,,,,
F0007_03,Group Solutions Group,7,1870470.66,2023-11-05,2026-05-15,2024-06-30,Corporate Banking,Financial Services,1.1,3.3,2.99,2.63,0.229,-0.088,,,,,,,
F0007_03,Group Solutions Group,7,2297128.23,2023-11-05,2026-05-15,2024-09-30,Corporate Banking,Financial Services,1.51,2.95,2.96,2.25,0.256,-0.085,,,,,,,
F0007_03,Group Solutions Group,7,2154030.22,2023-11-05,2026-05-15,2024-12-31,Corporate Banking,Financial Services,1.43,3.06,2.85,2.28,0.243,-0.062,,,,,,,
F0007_03,Group Solutions Group,7,2134693.71,2023-11-05,2026-05-15,2025-03-31,Corporate Banking,Financial Services,1.14,3.2,4.15,2.21,0.217,-0.034,,,,,,,
F0007_03,Group Solutions Group,7,1691077.09,2023-11-05,2026-05-15,2025-06-30,Corporate Banking,Financial Services,1.28,3.52,3.87,2.38,0.23,-0.013,,,,,,,
F0007_03,Group Solutions Group,7,1585137.13,2023-11-05,2026-05-15,2025-09-30,Corporate Banking,Financial Services,1.33,3.43,3.77,2.22,0.256,0.006,,,,,,,
F0008_01,Enterprises Tech Enterprises,11,4400572.53,2020-08-08,2023-07-23,2020-09-30,Corporate Banking,Technology,2.5,4.36,4.1,2.86,0.231,0.177,,,,,,,
F0008_01,Enterprises Tech Enterprises,11,6260690.5,2020-08-08,2023-07-23,2020-12-31,Corporate Banking,Technology,2.26,3.44,4.35,2.82,0.171,0.339,,,,,,,
F0008_01,Enterprises Tech Enterprises,11,5669861.42,2020-08-08,2023-07-23,2021-03-31,Corporate Banking,Technology,2.25,3.21,4.26,3.02,0.184,0.247,,,,,,,
F0008_01,Enterprises Tech Enterprises,11,4938480.2,2020-08-08,2023-07-23,2021-06-30,Corporate Banking,Technology,2.52,3.44,4.06,2.9,0.168,0.212,,,,,,,
F0008_01,Enterprises Tech Enterprises,11,5031811.8,2020-08-08,2023-07-23,2021-09-30,Corporate Banking,Technology,2.27,3.86,4.25,2.54,0.158,0.291,,,,,,,
F0008_01,Enterprises Tech Enterprises,11,5483109.71,2020-08-08,2023-07-23,2021-12-31,Corporate Banking,Technology,2.35,4.08,4.22,3.17,0.197,0.296,,,,,,,
F0008_01,Enterprises Tech Enterprises,11,5397566.16,2020-08-08,2023-07-23,2022-03-31,Corporate Banking,Technology,2.27,3.89,4.48,2.71,0.209,0.254,,,,,,,
F0008_01,Enterprises Tech Enterprises,12,4503247.69,2020-08-08,2023-07-23,2022-06-30,Corporate Banking,Technology,2.75,4.55,4.25,2.53,0.249,0.297,,,,,,,
F0008_01,Enterprises Tech Enterprises,12,5537320.55,2020-08-08,2023-07-23,2022-09-30,Corporate Banking,Technology,2.51,3.56,4.8,2.91,0.22,0.212,,,,,,,
F0008_01,Enterprises Tech Enterprises,12,6083317.42,2020-08-08,2023-07-23,2022-12-31,Corporate Banking,Technology,2.62,4.02,3.92,3.29,0.145,0.229,,,,,,,
F0008_01,Enterprises Tech Enterprises,12,5528794.11,2020-08-08,2023-07-23,2023-03-31,Corporate Banking,Technology,2.59,3.87,4.19,3.02,0.178,0.295,,,,,,,
F0008_01,Enterprises Tech Enterprises,12,5023500.97,2020-08-08,2023-07-23,2023-06-30,Corporate Banking,Technology,2.2,4.13,4.31,3.13,0.154,0.367,,,,,,,
F0008_01,Enterprises Tech Enterprises,12,5165688.64,2020-08-08,2023-07-23,2023-09-30,Corporate Banking,Technology,2.57,3.65,4.13,3.09,0.214,0.282,,,,,,,
F0008_01,Enterprises Tech Enterprises,12,5790662.77,2020-08-08,2023-07-23,2023-12-31,Corporate Banking,Technology,2.32,3.89,3.96,2.91,0.206,0.265,,,,,,,
F0008_01,Enterprises Tech Enterprises,12,5363268.38,2020-08-08,2023-07-23,2024-03-31,Corporate Banking,Technology,2.39,3.48,4.12,3.08,0.135,0.285,,,,,,,
F0008_01,Enterprises Tech Enterprises,12,5523004.76,2020-08-08,2023-07-23,2024-06-30,Corporate Banking,Technology,2.52,4.03,3.57,2.66,0.211,0.266,,,,,,,
F0008_01,Enterprises Tech Enterprises,12,5362110.29,2020-08-08,2023-07-23,2024-09-30,Corporate Banking,Technology,2.63,3.64,4.43,3.05,0.192,0.2,,,,,,,
F0008_01,Enterprises Tech Enterprises,12,4458225.02,2020-08-08,2023-07-23,2024-12-31,Corporate Banking,Technology,2.2,3.82,4.23,3.25,0.173,0.268,,,,,,,
F0008_01,Enterprises Tech Enterprises,12,5353595.67,2020-08-08,2023-07-23,2025-03-31,Corporate Banking,Technology,2.38,3.85,4.01,3.05,0.152,0.266,,,,,,,
F0008_01,Enterprises Tech Enterprises,12,5905656.33,2020-08-08,2023-07-23,2025-06-30,Corporate Banking,Technology,2.58,4.08,3.49,2.61,0.145,0.335,,,,,,,
F0008_01,Enterprises Tech Enterprises,11,5855020.34,2020-08-08,2023-07-23,2025-09-30,Corporate Banking,Technology,2.35,4.47,4.25,3.4,0.232,0.256,,,,,,,
F0008_02,Enterprises Tech Enterprises,8,2205923.72,2022-08-30,2028-02-01,2022-09-30,Corporate Banking,Technology,0.79,1.89,4.1,2.73,0.051,0.079,,,,,,,
F0008_02,Enterprises Tech Enterprises,8,2695236.67,2022-08-30,2028-02-01,2022-12-31,Corporate Banking,Technology,0.54,1.32,3.84,2.15,0.053,0.13,,,,,,,
F0008_02,Enterprises Tech Enterprises,8,1793402.73,2022-08-30,2028-02-01,2023-03-31,Corporate Banking,Technology,0.92,1.76,4.04,2.1,0.085,0.153,,,,,,,
F0008_02,Enterprises Tech Enterprises,8,2444887.06,2022-08-30,2028-02-01,2023-06-30,Corporate Banking,Technology,0.89,1.63,4.02,2.63,-0.009,0.141,,,,,,,
F0008_02,Enterprises Tech Enterprises,8,2165996.65,2022-08-30,2028-02-01,2023-09-30,Corporate Banking,Technology,0.67,1.11,4.17,2.28,0.048,0.144,,,,,,,
F0008_02,Enterprises Tech Enterprises,8,2675624.59,2022-08-30,2028-02-01,2023-12-31,Corporate Banking,Technology,0.56,1.46,4.34,2.47,0.044,0.152,,,,,,,
F0008_02,Enterprises Tech Enterprises,8,2448124.21,2022-08-30,2028-02-01,2024-03-31,Corporate Banking,Technology,0.58,1.67,3.59,2.5,0.051,0.13,,,,,,,
F0008_02,Enterprises Tech Enterprises,8,2579970.81,2022-08-30,2028-02-01,2024-06-30,Corporate Banking,Technology,1.21,1.63,3.32,2.08,0.042,0.078,,,,,,,
F0008_02,Enterprises Tech Enterprises,8,2121371.29,2022-08-30,2028-02-01,2024-09-30,Corporate Banking,Technology,0.89,2.01,4.57,2.36,0.077,0.025,,,,,,,
F0008_02,Enterprises Tech Enterprises,8,2608160.34,2022-08-30,2028-02-01,2024-12-31,Corporate Banking,Technology,1.04,1.21,3.97,2.29,0.071,0.085,,,,,,,
