facility_id,alert_type,severity,message,created_date,status,assigned_to
F0053_02,High Risk,High,Facility F0053_02 has high risk rating of 16,2024-09-30,Active,Analyst 3
F0053_02,High Risk,High,Facility F0053_02 has high risk rating of 16,2024-12-31,Active,Analyst 4
F0053_02,High Risk,High,Facility F0053_02 has high risk rating of 16,2025-03-31,Active,Analyst 3
F0053_02,High Risk,High,Facility F0053_02 has high risk rating of 16,2025-06-30,Active,Analyst 1
F0053_02,High Risk,High,Facility F0053_02 has high risk rating of 16,2025-09-30,Active,Analyst 3
F0057_01,High Risk,High,Facility F0057_01 has high risk rating of 13,2024-03-31,Active,Analyst 3
F0057_01,High Risk,High,Facility F0057_01 has high risk rating of 13,2024-06-30,Active,Analyst 2
F0057_01,High Risk,High,Facility F0057_01 has high risk rating of 14,2024-09-30,Active,Analyst 2
F0057_01,High Risk,High,Facility F0057_01 has high risk rating of 14,2024-12-31,Active,Analyst 3
F0057_01,High Risk,High,Facility F0057_01 has high risk rating of 13,2025-03-31,Active,Analyst 3
F0057_01,High Risk,High,Facility F0057_01 has high risk rating of 14,2025-06-30,Active,Analyst 4
F0057_01,High Risk,High,Facility F0057_01 has high risk rating of 14,2025-09-30,Active,Analyst 5
F0057_02,High Risk,High,Facility F0057_02 has high risk rating of 13,2023-06-30,Active,Analyst 2
F0057_02,High Risk,High,Facility F0057_02 has high risk rating of 13,2023-09-30,Active,Analyst 3
F0057_02,High Risk,High,Facility F0057_02 has high risk rating of 13,2023-12-31,Active,Analyst 5
F0057_02,High Risk,High,Facility F0057_02 has high risk rating of 14,2024-03-31,Active,Analyst 4
F0057_02,High Risk,High,Facility F0057_02 has high risk rating of 14,2024-06-30,Active,Analyst 5
F0057_02,High Risk,High,Facility F0057_02 has high risk rating of 14,2024-09-30,Active,Analyst 5
F0057_02,High Risk,High,Facility F0057_02 has high risk rating of 14,2024-12-31,Active,Analyst 4
F0057_02,High Risk,High,Facility F0057_02 has high risk rating of 14,2025-03-31,Active,Analyst 2
F0057_02,High Risk,High,Facility F0057_02 has high risk rating of 14,2025-06-30,Active,Analyst 5
F0057_02,High Risk,High,Facility F0057_02 has high risk rating of 14,2025-09-30,Active,Analyst 1
F0057_03,High Risk,High,Facility F0057_03 has high risk rating of 13,2024-03-31,Active,Analyst 4
F0057_03,High Risk,High,Facility F0057_03 has high risk rating of 13,2024-06-30,Active,Analyst 1
F0057_03,High Risk,High,Facility F0057_03 has high risk rating of 13,2024-09-30,Active,Analyst 1
F0057_03,High Risk,High,Facility F0057_03 has high risk rating of 13,2024-12-31,Active,Analyst 5
F0057_03,High Risk,High,Facility F0057_03 has high risk rating of 13,2025-03-31,Active,Analyst 4
F0057_03,High Risk,High,Facility F0057_03 has high risk rating of 13,2025-06-30,Active,Analyst 5
F0057_03,High Risk,High,Facility F0057_03 has high risk rating of 13,2025-09-30,Active,Analyst 3
F0058_02,High Risk,High,Facility F0058_02 has high risk rating of 13,2024-12-31,Active,Analyst 1
F0058_02,High Risk,High,Facility F0058_02 has high risk rating of 13,2025-03-31,Active,Analyst 2
F0058_02,High Risk,High,Facility F0058_02 has high risk rating of 13,2025-06-30,Active,Analyst 2
F0058_02,High Risk,High,Facility F0058_02 has high risk rating of 13,2025-09-30,Active,Analyst 4
F0061_01,High Risk,High,Facility F0061_01 has high risk rating of 13,2021-03-31,Active,Analyst 5
F0061_01,High Risk,High,Facility F0061_01 has high risk rating of 13,2021-06-30,Active,Analyst 4
F0061_01,High Risk,High,Facility F0061_01 has high risk rating of 13,2021-09-30,Active,Analyst 4
F0061_01,High Risk,High,Facility F0061_01 has high risk rating of 14,2021-12-31,Active,Analyst 4
F0061_01,High Risk,High,Facility F0061_01 has high risk rating of 13,2022-03-31,Active,Analyst 3
F0061_01,High Risk,High,Facility F0061_01 has high risk rating of 14,2022-06-30,Active,Analyst 5
F0061_01,High Risk,High,Facility F0061_01 has high risk rating of 13,2023-09-30,Active,Analyst 4
F0061_01,High Risk,High,Facility F0061_01 has high risk rating of 13,2023-12-31,Active,Analyst 2
F0061_01,High Risk,High,Facility F0061_01 has high risk rating of 14,2024-03-31,Active,Analyst 5
F0061_01,High Risk,High,Facility F0061_01 has high risk rating of 14,2024-06-30,Active,Analyst 2
F0061_01,High Risk,High,Facility F0061_01 has high risk rating of 14,2024-09-30,Active,Analyst 2
F0061_01,High Risk,High,Facility F0061_01 has high risk rating of 14,2024-12-31,Active,Analyst 5
F0061_01,High Risk,High,Facility F0061_01 has high risk rating of 13,2025-03-31,Active,Analyst 5
F0061_01,High Risk,High,Facility F0061_01 has high risk rating of 13,2025-06-30,Active,Analyst 1
F0062_01,High Risk,High,Facility F0062_01 has high risk rating of 13,2023-12-31,Active,Analyst 1
F0062_01,High Risk,High,Facility F0062_01 has high risk rating of 13,2024-03-31,Active,Analyst 3
F0062_01,High Risk,High,Facility F0062_01 has high risk rating of 13,2024-06-30,Active,Analyst 2
F0062_01,High Risk,High,Facility F0062_01 has high risk rating of 13,2024-09-30,Active,Analyst 4
F0062_01,High Risk,High,Facility F0062_01 has high risk rating of 13,2024-12-31,Active,Analyst 3
F0064_01,High Risk,High,Facility F0064_01 has high risk rating of 13,2021-12-31,Active,Analyst 4
F0064_01,High Risk,High,Facility F0064_01 has high risk rating of 13,2022-03-31,Active,Analyst 1
F0064_01,High Risk,High,Facility F0064_01 has high risk rating of 13,2022-06-30,Active,Analyst 5
F0064_01,High Risk,High,Facility F0064_01 has high risk rating of 13,2023-09-30,Active,Analyst 2
F0064_01,High Risk,High,Facility F0064_01 has high risk rating of 14,2023-12-31,Active,Analyst 4
F0064_01,High Risk,High,Facility F0064_01 has high risk rating of 14,2024-03-31,Active,Analyst 1
F0064_01,High Risk,High,Facility F0064_01 has high risk rating of 14,2024-06-30,Active,Analyst 1
F0064_01,High Risk,High,Facility F0064_01 has high risk rating of 14,2024-09-30,Active,Analyst 4
F0064_01,High Risk,High,Facility F0064_01 has high risk rating of 15,2024-12-31,Active,Analyst 1
F0064_01,High Risk,High,Facility F0064_01 has high risk rating of 15,2025-03-31,Active,Analyst 3
F0064_01,High Risk,High,Facility F0064_01 has high risk rating of 15,2025-06-30,Active,Analyst 5
F0064_01,High Risk,High,Facility F0064_01 has high risk rating of 15,2025-09-30,Active,Analyst 2
F0066_03,High Risk,High,Facility F0066_03 has high risk rating of 13,2024-09-30,Active,Analyst 3
F0066_03,High Risk,High,Facility F0066_03 has high risk rating of 13,2024-12-31,Active,Analyst 5
F0066_03,High Risk,High,Facility F0066_03 has high risk rating of 13,2025-03-31,Active,Analyst 4
F0066_03,High Risk,High,Facility F0066_03 has high risk rating of 13,2025-06-30,Active,Analyst 1
F0066_03,High Risk,High,Facility F0066_03 has high risk rating of 13,2025-09-30,Active,Analyst 2
F0068_01,High Risk,High,Facility F0068_01 has high risk rating of 14,2022-09-30,Active,Analyst 5
F0068_01,High Risk,High,Facility F0068_01 has high risk rating of 14,2022-12-31,Active,Analyst 2
F0068_01,High Risk,High,Facility F0068_01 has high risk rating of 14,2023-03-31,Active,Analyst 2
F0068_01,High Risk,High,Facility F0068_01 has high risk rating of 14,2023-06-30,Active,Analyst 4
F0068_01,High Risk,High,Facility F0068_01 has high risk rating of 14,2023-09-30,Active,Analyst 1
F0068_01,High Risk,High,Facility F0068_01 has high risk rating of 13,2023-12-31,Active,Analyst 4
F0068_01,High Risk,High,Facility F0068_01 has high risk rating of 13,2024-03-31,Active,Analyst 4
F0068_01,High Risk,High,Facility F0068_01 has high risk rating of 13,2024-06-30,Active,Analyst 5
F0068_01,High Risk,High,Facility F0068_01 has high risk rating of 14,2024-09-30,Active,Analyst 1
F0068_01,High Risk,High,Facility F0068_01 has high risk rating of 14,2024-12-31,Active,Analyst 2
F0068_01,High Risk,High,Facility F0068_01 has high risk rating of 14,2025-03-31,Active,Analyst 5
F0068_01,High Risk,High,Facility F0068_01 has high risk rating of 14,2025-06-30,Active,Analyst 5
F0068_01,High Risk,High,Facility F0068_01 has high risk rating of 14,2025-09-30,Active,Analyst 3
F0070_01,High Risk,High,Facility F0070_01 has high risk rating of 13,2021-12-31,Active,Analyst 1
F0070_01,High Risk,High,Facility F0070_01 has high risk rating of 13,2022-03-31,Active,Analyst 4
F0070_01,High Risk,High,Facility F0070_01 has high risk rating of 13,2022-06-30,Active,Analyst 4
F0070_01,High Risk,High,Facility F0070_01 has high risk rating of 13,2022-09-30,Active,Analyst 2
F0070_01,High Risk,High,Facility F0070_01 has high risk rating of 13,2022-12-31,Active,Analyst 2
F0070_01,High Risk,High,Facility F0070_01 has high risk rating of 13,2023-12-31,Active,Analyst 4
F0070_01,High Risk,High,Facility F0070_01 has high risk rating of 13,2024-03-31,Active,Analyst 4
F0070_01,High Risk,High,Facility F0070_01 has high risk rating of 13,2024-06-30,Active,Analyst 1
F0070_01,High Risk,High,Facility F0070_01 has high risk rating of 15,2024-09-30,Active,Analyst 4
F0070_01,High Risk,High,Facility F0070_01 has high risk rating of 15,2024-12-31,Active,Analyst 5
F0070_01,High Risk,High,Facility F0070_01 has high risk rating of 15,2025-03-31,Active,Analyst 2
F0070_01,High Risk,High,Facility F0070_01 has high risk rating of 16,2025-06-30,Active,Analyst 4
F0070_01,High Risk,High,Facility F0070_01 has high risk rating of 16,2025-09-30,Active,Analyst 4
F0071_01,High Risk,High,Facility F0071_01 has high risk rating of 13,2023-03-31,Active,Analyst 2
F0071_01,High Risk,High,Facility F0071_01 has high risk rating of 13,2023-06-30,Active,Analyst 4
F0071_01,High Risk,High,Facility F0071_01 has high risk rating of 13,2023-09-30,Active,Analyst 4
F0071_01,High Risk,High,Facility F0071_01 has high risk rating of 13,2023-12-31,Active,Analyst 3
F0071_01,High Risk,High,Facility F0071_01 has high risk rating of 13,2024-03-31,Active,Analyst 3
F0071_01,High Risk,High,Facility F0071_01 has high risk rating of 13,2024-06-30,Active,Analyst 2
F0071_01,High Risk,High,Facility F0071_01 has high risk rating of 14,2024-09-30,Active,Analyst 3
F0071_01,High Risk,High,Facility F0071_01 has high risk rating of 13,2024-12-31,Active,Analyst 3
F0071_01,High Risk,High,Facility F0071_01 has high risk rating of 13,2025-03-31,Active,Analyst 4
F0071_01,High Risk,High,Facility F0071_01 has high risk rating of 13,2025-06-30,Active,Analyst 4
F0071_01,High Risk,High,Facility F0071_01 has high risk rating of 13,2025-09-30,Active,Analyst 3
F0073_02,High Risk,High,Facility F0073_02 has high risk rating of 13,2021-12-31,Active,Analyst 1
F0073_02,High Risk,High,Facility F0073_02 has high risk rating of 13,2022-03-31,Active,Analyst 5
F0073_02,High Risk,High,Facility F0073_02 has high risk rating of 13,2022-06-30,Active,Analyst 2
F0073_03,High Risk,High,Facility F0073_03 has high risk rating of 13,2022-09-30,Active,Analyst 2
F0073_03,High Risk,High,Facility F0073_03 has high risk rating of 13,2022-12-31,Active,Analyst 1
F0073_03,High Risk,High,Facility F0073_03 has high risk rating of 13,2023-03-31,Active,Analyst 2
F0073_03,High Risk,High,Facility F0073_03 has high risk rating of 13,2023-06-30,Active,Analyst 4
F0073_03,High Risk,High,Facility F0073_03 has high risk rating of 13,2023-09-30,Active,Analyst 1
F0075_02,High Risk,High,Facility F0075_02 has high risk rating of 13,2023-12-31,Active,Analyst 2
F0075_02,High Risk,High,Facility F0075_02 has high risk rating of 13,2024-03-31,Active,Analyst 5
F0075_02,High Risk,High,Facility F0075_02 has high risk rating of 13,2024-06-30,Active,Analyst 3
F0075_02,High Risk,High,Facility F0075_02 has high risk rating of 13,2024-09-30,Active,Analyst 3
F0075_02,High Risk,High,Facility F0075_02 has high risk rating of 13,2024-12-31,Active,Analyst 4
F0075_02,High Risk,High,Facility F0075_02 has high risk rating of 13,2025-03-31,Active,Analyst 5
F0075_02,High Risk,High,Facility F0075_02 has high risk rating of 13,2025-06-30,Active,Analyst 4
F0075_02,High Risk,High,Facility F0075_02 has high risk rating of 14,2025-09-30,Active,Analyst 2
F0077_01,High Risk,High,Facility F0077_01 has high risk rating of 13,2022-06-30,Active,Analyst 5
F0077_01,High Risk,High,Facility F0077_01 has high risk rating of 13,2022-09-30,Active,Analyst 3
F0077_01,High Risk,High,Facility F0077_01 has high risk rating of 13,2022-12-31,Active,Analyst 5
F0077_01,High Risk,High,Facility F0077_01 has high risk rating of 13,2023-03-31,Active,Analyst 1
F0077_01,High Risk,High,Facility F0077_01 has high risk rating of 13,2023-06-30,Active,Analyst 5
F0077_01,High Risk,High,Facility F0077_01 has high risk rating of 13,2023-09-30,Active,Analyst 3
F0077_01,High Risk,High,Facility F0077_01 has high risk rating of 13,2023-12-31,Active,Analyst 4
F0077_01,High Risk,High,Facility F0077_01 has high risk rating of 15,2024-03-31,Active,Analyst 3
F0077_01,High Risk,High,Facility F0077_01 has high risk rating of 15,2024-06-30,Active,Analyst 5
F0077_01,High Risk,High,Facility F0077_01 has high risk rating of 15,2024-09-30,Active,Analyst 2
F0077_01,High Risk,High,Facility F0077_01 has high risk rating of 14,2024-12-31,Active,Analyst 2
F0077_01,High Risk,High,Facility F0077_01 has high risk rating of 14,2025-03-31,Active,Analyst 3
F0077_01,High Risk,High,Facility F0077_01 has high risk rating of 13,2025-06-30,Active,Analyst 3
F0077_01,High Risk,High,Facility F0077_01 has high risk rating of 13,2025-09-30,Active,Analyst 4
F0077_02,High Risk,High,Facility F0077_02 has high risk rating of 13,2022-12-31,Active,Analyst 5
F0077_02,High Risk,High,Facility F0077_02 has high risk rating of 13,2023-03-31,Active,Analyst 4
F0077_02,High Risk,High,Facility F0077_02 has high risk rating of 13,2023-06-30,Active,Analyst 4
F0077_02,High Risk,High,Facility F0077_02 has high risk rating of 14,2023-09-30,Active,Analyst 3
F0077_02,High Risk,High,Facility F0077_02 has high risk rating of 15,2023-12-31,Active,Analyst 2
F0077_02,High Risk,High,Facility F0077_02 has high risk rating of 15,2024-03-31,Active,Analyst 3
F0077_02,High Risk,High,Facility F0077_02 has high risk rating of 15,2024-06-30,Active,Analyst 1
F0077_02,High Risk,High,Facility F0077_02 has high risk rating of 15,2024-09-30,Active,Analyst 1
F0077_02,High Risk,High,Facility F0077_02 has high risk rating of 15,2024-12-31,Active,Analyst 2
F0077_02,High Risk,High,Facility F0077_02 has high risk rating of 15,2025-03-31,Active,Analyst 4
F0077_02,High Risk,High,Facility F0077_02 has high risk rating of 15,2025-06-30,Active,Analyst 1
F0077_02,High Risk,High,Facility F0077_02 has high risk rating of 15,2025-09-30,Active,Analyst 4
F0078_03,High Risk,High,Facility F0078_03 has high risk rating of 13,2022-06-30,Active,Analyst 2
F0078_03,High Risk,High,Facility F0078_03 has high risk rating of 13,2022-09-30,Active,Analyst 3
F0078_03,High Risk,High,Facility F0078_03 has high risk rating of 13,2022-12-31,Active,Analyst 3
F0078_03,High Risk,High,Facility F0078_03 has high risk rating of 13,2023-03-31,Active,Analyst 1
F0078_03,High Risk,High,Facility F0078_03 has high risk rating of 13,2023-06-30,Active,Analyst 1
F0078_03,High Risk,High,Facility F0078_03 has high risk rating of 13,2023-09-30,Active,Analyst 3
F0082_01,High Risk,High,Facility F0082_01 has high risk rating of 13,2022-03-31,Active,Analyst 3
F0082_01,High Risk,High,Facility F0082_01 has high risk rating of 13,2022-09-30,Active,Analyst 3
F0082_03,High Risk,High,Facility F0082_03 has high risk rating of 13,2022-09-30,Active,Analyst 1
F0082_03,High Risk,High,Facility F0082_03 has high risk rating of 13,2022-12-31,Active,Analyst 3
F0082_03,High Risk,High,Facility F0082_03 has high risk rating of 13,2023-03-31,Active,Analyst 5
F0082_03,High Risk,High,Facility F0082_03 has high risk rating of 13,2023-06-30,Active,Analyst 2
F0082_03,High Risk,High,Facility F0082_03 has high risk rating of 13,2023-09-30,Active,Analyst 4
F0082_03,High Risk,High,Facility F0082_03 has high risk rating of 13,2023-12-31,Active,Analyst 4
F0082_03,High Risk,High,Facility F0082_03 has high risk rating of 13,2024-03-31,Active,Analyst 2
F0082_03,High Risk,High,Facility F0082_03 has high risk rating of 13,2024-06-30,Active,Analyst 1
F0082_03,High Risk,High,Facility F0082_03 has high risk rating of 14,2024-09-30,Active,Analyst 5
F0082_03,High Risk,High,Facility F0082_03 has high risk rating of 14,2024-12-31,Active,Analyst 2
F0082_03,High Risk,High,Facility F0082_03 has high risk rating of 14,2025-03-31,Active,Analyst 2
F0082_03,High Risk,High,Facility F0082_03 has high risk rating of 14,2025-06-30,Active,Analyst 5
F0082_03,High Risk,High,Facility F0082_03 has high risk rating of 14,2025-09-30,Active,Analyst 4
F0084_01,High Risk,High,Facility F0084_01 has high risk rating of 13,2024-12-31,Active,Analyst 4
F0084_01,High Risk,High,Facility F0084_01 has high risk rating of 13,2025-03-31,Active,Analyst 4
F0084_01,High Risk,High,Facility F0084_01 has high risk rating of 13,2025-06-30,Active,Analyst 3
F0084_01,High Risk,High,Facility F0084_01 has high risk rating of 14,2025-09-30,Active,Analyst 3
F0088_02,High Risk,High,Facility F0088_02 has high risk rating of 13,2021-09-30,Active,Analyst 1
F0088_02,High Risk,High,Facility F0088_02 has high risk rating of 13,2021-12-31,Active,Analyst 1
F0091_01,High Risk,High,Facility F0091_01 has high risk rating of 13,2022-03-31,Active,Analyst 4
F0091_01,High Risk,High,Facility F0091_01 has high risk rating of 13,2022-06-30,Active,Analyst 1
F0091_01,High Risk,High,Facility F0091_01 has high risk rating of 13,2022-09-30,Active,Analyst 4
F0091_01,High Risk,High,Facility F0091_01 has high risk rating of 13,2022-12-31,Active,Analyst 3
F0091_01,High Risk,High,Facility F0091_01 has high risk rating of 13,2023-03-31,Active,Analyst 4
F0091_01,High Risk,High,Facility F0091_01 has high risk rating of 13,2023-06-30,Active,Analyst 2
F0091_01,High Risk,High,Facility F0091_01 has high risk rating of 13,2023-09-30,Active,Analyst 5
F0091_01,High Risk,High,Facility F0091_01 has high risk rating of 13,2023-12-31,Active,Analyst 4
